date,price_RICE,price_CORN,price_CASSAVA,price_SUGARCRANE
2020-01-09,1320.0,8.5,2.15,690.0
2020-01-10,1320.0,8.6,2.15,690.0
2020-01-11,1320.0,8.6,2.15,690.0
2020-01-12,1320.0,8.6,2.15,690.0
2020-01-13,1320.0,8.6,2.15,690.0
2020-01-14,1320.0,8.55,2.15,690.0
2020-01-15,1340.0,8.55,2.15,690.0
2020-01-16,1370.0,8.55,2.15,690.0
2020-01-17,1370.0,8.6,2.15,690.0
2020-01-18,1370.0,8.55,2.15,690.0
2020-01-19,1370.0,8.55,2.15,690.0
2020-01-20,1370.0,8.55,2.15,690.0
2020-01-21,1370.0,8.5,2.15,690.0
2020-01-22,1370.0,8.5,2.15,690.0
2020-01-23,1370.0,8.5,2.15,690.0
2020-01-24,1370.0,8.5,2.15,690.0
2020-01-25,1370.0,8.5,2.15,690.0
2020-01-26,1370.0,8.5,2.15,690.0
2020-01-27,1370.0,8.5,2.15,690.0
2020-01-28,1370.0,8.5,2.15,690.0
2020-01-29,1370.0,8.5,2.15,690.0
2020-01-30,1370.0,8.45,2.15,690.0
2020-01-31,1370.0,8.45,2.15,690.0
2020-02-01,1360.0,8.45,2.15,748.0
2020-02-02,1360.0,8.45,2.15,748.0
2020-02-03,1360.0,8.45,2.15,748.0
2020-02-04,1360.0,8.45,2.15,748.0
2020-02-05,1370.0,8.45,2.15,748.0
2020-02-06,1370.0,8.5,2.15,748.0
2020-02-07,1370.0,8.5,2.15,748.0
2020-02-08,1370.0,8.45,2.15,748.0
2020-02-09,1370.0,8.45,2.15,748.0
2020-02-10,1370.0,8.45,2.15,748.0
2020-02-11,1370.0,8.45,2.15,748.0
2020-02-12,1370.0,8.45,2.15,748.0
2020-02-13,1370.0,8.45,2.15,748.0
2020-02-14,1370.0,8.45,2.15,748.0
2020-02-15,1370.0,8.45,2.15,748.0
2020-02-16,1370.0,8.45,2.15,748.0
2020-02-17,1370.0,8.45,2.15,748.0
2020-02-18,1370.0,8.4,2.15,748.0
2020-02-19,1370.0,8.4,2.15,748.0
2020-02-20,1370.0,8.45,2.15,748.0
2020-02-21,1390.0,8.45,2.15,748.0
2020-02-22,1420.0,8.4,2.15,748.0
2020-02-23,1420.0,8.4,2.15,748.0
2020-02-24,1420.0,8.4,2.15,748.0
2020-02-25,1420.0,8.4,2.15,748.0
2020-02-26,1420.0,8.4,2.15,748.0
2020-02-27,1420.0,8.4,2.1,748.0
2020-02-28,1420.0,8.4,2.1,748.0
2020-02-29,1420.0,8.35,2.1,748.0
2020-03-01,1420.0,8.35,2.1,771.0
2020-03-02,1420.0,8.35,2.1,771.0
2020-03-03,1420.0,8.3,2.1,771.0
2020-03-04,1420.0,8.3,2.1,771.0
2020-03-05,1440.0,8.3,2.1,771.0
2020-03-06,1460.0,8.35,2.15,771.0
2020-03-07,1470.0,8.4,2.2,771.0
2020-03-08,1470.0,8.4,2.2,771.0
2020-03-09,1470.0,8.4,2.2,771.0
2020-03-10,1490.0,8.4,2.2,771.0
2020-03-11,1510.0,8.4,2.2,771.0
2020-03-12,1520.0,8.4,2.2,771.0
2020-03-13,1540.0,8.4,2.2,771.0
2020-03-14,1570.0,8.4,2.15,771.0
2020-03-15,1570.0,8.4,2.15,771.0
2020-03-16,1570.0,8.4,2.15,771.0
2020-03-17,1570.0,8.4,2.1,771.0
2020-03-18,1570.0,8.45,2.1,771.0
2020-03-19,1600.0,8.45,2.1,771.0
2020-03-20,1620.0,8.5,2.1,771.0
2020-03-21,1620.0,8.55,2.1,771.0
2020-03-22,1620.0,8.55,2.1,771.0
2020-03-23,1620.0,8.55,2.1,771.0
2020-03-24,1610.0,8.5,2.1,771.0
2020-03-25,1620.0,8.5,2.1,771.0
2020-03-26,1620.0,8.5,2.05,771.0
2020-03-27,1670.0,8.5,2.05,771.0
2020-03-28,1720.0,8.5,2.05,771.0
2020-03-29,1720.0,8.5,2.05,771.0
2020-03-30,1720.0,8.5,2.05,771.0
2020-03-31,1770.0,8.5,2.05,771.0
2020-04-01,1770.0,8.5,2.05,747.0
2020-04-02,1770.0,8.55,2.05,747.0
2020-04-03,1770.0,8.6,2.05,747.0
2020-04-04,1770.0,8.6,2.05,747.0
2020-04-05,1770.0,8.6,2.05,747.0
2020-04-06,1770.0,8.6,2.05,747.0
2020-04-07,1770.0,8.6,2.05,747.0
2020-04-08,1770.0,8.65,2.05,747.0
2020-04-09,1820.0,8.7,2.05,747.0
2020-04-10,1870.0,8.7,2.05,747.0
2020-04-11,1870.0,8.75,2.05,747.0
2020-04-12,1870.0,8.75,2.05,747.0
2020-04-13,1870.0,8.75,2.05,747.0
2020-04-14,1870.0,8.8,2.05,747.0
2020-04-15,1830.0,8.8,2.05,747.0
2020-04-16,1800.0,8.85,2.05,747.0
2020-04-17,1780.0,8.85,2.05,747.0
2020-04-18,1760.0,8.8,2.1,747.0
2020-04-19,1760.0,8.8,2.1,747.0
2020-04-20,1760.0,8.8,2.1,747.0
2020-04-21,1740.0,8.75,2.1,747.0
2020-04-22,1740.0,8.75,2.1,747.0
2020-04-23,1740.0,8.75,2.1,747.0
2020-04-24,1760.0,8.75,2.1,747.0
2020-04-25,1760.0,8.7,2.1,747.0
2020-04-26,1760.0,8.7,2.1,747.0
2020-04-27,1760.0,8.7,2.1,747.0
2020-04-28,1760.0,8.65,2.1,747.0
2020-04-29,1760.0,8.65,2.1,747.0
2020-04-30,1760.0,8.65,2.1,747.0
2020-05-01,1760.0,8.65,2.05,759.875
2020-05-02,1750.0,8.6,2.05,759.875
2020-05-03,1750.0,8.6,2.05,759.875
2020-05-04,1750.0,8.6,2.05,759.875
2020-05-05,1750.0,8.6,2.05,759.875
2020-05-06,1700.0,8.6,2.05,759.875
2020-05-07,1700.0,8.6,2.05,759.875
2020-05-08,1650.0,8.6,2.05,759.875
2020-05-09,1600.0,8.6,2.0,759.875
2020-05-10,1600.0,8.6,2.0,759.875
2020-05-11,1600.0,8.6,2.0,759.875
2020-05-12,1600.0,8.6,2.0,759.875
2020-05-13,1570.0,8.65,2.0,759.875
2020-05-14,1570.0,8.65,2.0,759.875
2020-05-15,1570.0,8.65,2.0,759.875
2020-05-16,1570.0,8.65,2.0,759.875
2020-05-17,1570.0,8.65,2.0,759.875
2020-05-18,1570.0,8.65,2.0,759.875
2020-05-19,1570.0,8.65,2.0,759.875
2020-05-20,1570.0,8.65,2.0,759.875
2020-05-21,1570.0,8.65,2.0,759.875
2020-05-22,1570.0,8.7,2.0,759.875
2020-05-23,1570.0,8.7,2.0,759.875
2020-05-24,1570.0,8.7,2.0,759.875
2020-05-25,1570.0,8.7,2.0,759.875
2020-05-26,1570.0,8.7,2.0,759.875
2020-05-27,1570.0,8.7,2.0,759.875
2020-05-28,1570.0,8.7,2.0,759.875
2020-05-29,1570.0,8.75,2.0,759.875
2020-05-30,1590.0,8.8,2.0,759.875
2020-05-31,1590.0,8.8,2.0,759.875
2020-06-01,1590.0,8.8,2.0,772.75
2020-06-02,1590.0,8.9,2.0,772.75
2020-06-03,1620.0,8.95,2.0,772.75
2020-06-04,1620.0,8.95,2.0,772.75
2020-06-05,1630.0,8.95,2.0,772.75
2020-06-06,1630.0,8.95,2.0,772.75
2020-06-07,1630.0,8.95,2.0,772.75
2020-06-08,1630.0,8.95,2.0,772.75
2020-06-09,1630.0,8.95,2.0,772.75
2020-06-10,1630.0,9.0,2.0,772.75
2020-06-11,1630.0,9.0,2.0,772.75
2020-06-12,1630.0,9.0,2.0,772.75
2020-06-13,1630.0,9.05,2.0,772.75
2020-06-14,1630.0,9.05,2.0,772.75
2020-06-15,1630.0,9.05,2.0,772.75
2020-06-16,1630.0,9.05,2.0,772.75
2020-06-17,1630.0,9.05,2.0,772.75
2020-06-18,1630.0,9.05,2.0,772.75
2020-06-19,1630.0,9.1,2.0,772.75
2020-06-20,1630.0,9.1,2.0,772.75
2020-06-21,1630.0,9.1,2.0,772.75
2020-06-22,1630.0,9.1,2.0,772.75
2020-06-23,1630.0,9.15,2.0,772.75
2020-06-24,1630.0,9.2,2.0,772.75
2020-06-25,1630.0,9.2,2.0,772.75
2020-06-26,1630.0,9.2,2.0,772.75
2020-06-27,1630.0,9.2,2.0,772.75
2020-06-28,1630.0,9.2,2.0,772.75
2020-06-29,1630.0,9.2,2.0,772.75
2020-06-30,1630.0,9.15,2.0,772.75
2020-07-01,1630.0,9.0,2.0,785.625
2020-07-02,1630.0,8.95,2.0,785.625
2020-07-03,1630.0,8.95,2.0,785.625
2020-07-04,1580.0,9.0,2.0,785.625
2020-07-05,1580.0,9.0,2.0,785.625
2020-07-06,1580.0,9.0,2.0,785.625
2020-07-07,1580.0,9.0,2.0,785.625
2020-07-08,1580.0,9.0,2.0,785.625
2020-07-09,1540.0,9.0,2.0,785.625
2020-07-10,1510.0,9.0,2.0,785.625
2020-07-11,1480.0,8.9,2.0,785.625
2020-07-12,1480.0,8.9,2.0,785.625
2020-07-13,1480.0,8.9,2.0,785.625
2020-07-14,1430.0,8.85,2.0,785.625
2020-07-15,1430.0,8.8,2.0,785.625
2020-07-16,1430.0,8.7,2.0,785.625
2020-07-17,1430.0,8.6,2.0,785.625
2020-07-18,1470.0,8.55,2.0,785.625
2020-07-19,1470.0,8.55,2.0,785.625
2020-07-20,1470.0,8.55,2.0,785.625
2020-07-21,1490.0,8.55,2.0,785.625
2020-07-22,1500.0,8.55,2.0,785.625
2020-07-23,1520.0,8.6,2.0,785.625
2020-07-24,1520.0,8.65,2.0,785.625
2020-07-25,1520.0,8.65,2.05,785.625
2020-07-26,1520.0,8.65,2.05,785.625
2020-07-27,1520.0,8.65,2.05,785.625
2020-07-28,1520.0,8.65,2.05,785.625
2020-07-29,1520.0,8.65,2.05,785.625
2020-07-30,1520.0,8.65,2.05,785.625
2020-07-31,1520.0,8.65,2.05,785.625
2020-08-01,1520.0,8.65,2.05,798.5
2020-08-02,1520.0,8.65,2.05,798.5
2020-08-03,1520.0,8.65,2.05,798.5
2020-08-04,1520.0,8.7,2.05,798.5
2020-08-05,1520.0,8.7,2.05,798.5
2020-08-06,1520.0,8.75,2.05,798.5
2020-08-07,1520.0,8.75,2.05,798.5
2020-08-08,1520.0,8.75,2.05,798.5
2020-08-09,1520.0,8.75,2.05,798.5
2020-08-10,1520.0,8.75,2.05,798.5
2020-08-11,1520.0,8.8,2.05,798.5
2020-08-12,1520.0,8.8,2.05,798.5
2020-08-13,1520.0,8.8,2.05,798.5
2020-08-14,1520.0,8.9,2.05,798.5
2020-08-15,1520.0,8.9,2.05,798.5
2020-08-16,1520.0,8.9,2.05,798.5
2020-08-17,1520.0,8.9,2.05,798.5
2020-08-18,1560.0,8.9,2.05,798.5
2020-08-19,1560.0,9.05,2.05,798.5
2020-08-20,1590.0,9.1,2.05,798.5
2020-08-21,1590.0,9.15,2.05,798.5
2020-08-22,1640.0,9.25,2.05,798.5
2020-08-23,1640.0,9.25,2.05,798.5
2020-08-24,1640.0,9.25,2.05,798.5
2020-08-25,1660.0,9.25,2.05,798.5
2020-08-26,1660.0,9.2,2.05,798.5
2020-08-27,1640.0,9.2,2.05,798.5
2020-08-28,1640.0,9.15,2.05,798.5
2020-08-29,1640.0,9.1,2.05,798.5
2020-08-30,1640.0,9.1,2.05,798.5
2020-08-31,1640.0,9.1,2.05,798.5
2020-09-01,1630.0,8.9,2.05,811.375
2020-09-02,1610.0,8.85,2.05,811.375
2020-09-03,1590.0,8.8,2.05,811.375
2020-09-04,1590.0,8.8,2.05,811.375
2020-09-05,1590.0,8.8,2.05,811.375
2020-09-06,1590.0,8.8,2.05,811.375
2020-09-07,1590.0,8.8,2.05,811.375
2020-09-08,1590.0,8.8,2.05,811.375
2020-09-09,1590.0,8.8,2.05,811.375
2020-09-10,1590.0,8.8,2.05,811.375
2020-09-11,1590.0,8.8,2.05,811.375
2020-09-12,1570.0,9.1,2.05,811.375
2020-09-13,1570.0,9.1,2.05,811.375
2020-09-14,1570.0,9.1,2.05,811.375
2020-09-15,1540.0,9.15,2.05,811.375
2020-09-16,1540.0,9.2,2.05,811.375
2020-09-17,1540.0,9.2,2.05,811.375
2020-09-18,1540.0,9.2,2.05,811.375
2020-09-19,1540.0,9.4,2.05,811.375
2020-09-20,1540.0,9.4,2.05,811.375
2020-09-21,1540.0,9.4,2.05,811.375
2020-09-22,1540.0,9.45,2.05,811.375
2020-09-23,1540.0,9.45,2.05,811.375
2020-09-24,1560.0,9.45,2.05,811.375
2020-09-25,1560.0,9.45,2.05,811.375
2020-09-26,1560.0,9.3,2.05,811.375
2020-09-27,1560.0,9.3,2.05,811.375
2020-09-28,1560.0,9.3,2.05,811.375
2020-09-29,1560.0,9.25,2.05,811.375
2020-09-30,1560.0,9.25,2.05,811.375
2020-10-01,1560.0,9.25,2.05,824.25
2020-10-02,1540.0,9.2,2.05,824.25
2020-10-03,1540.0,9.2,2.05,824.25
2020-10-04,1540.0,9.2,2.05,824.25
2020-10-05,1540.0,9.2,2.05,824.25
2020-10-06,1540.0,9.15,2.05,824.25
2020-10-07,1540.0,9.1,2.05,824.25
2020-10-08,1520.0,9.1,2.05,824.25
2020-10-09,1520.0,9.1,2.05,824.25
2020-10-10,1490.0,9.05,2.05,824.25
2020-10-11,1490.0,9.05,2.05,824.25
2020-10-12,1490.0,9.05,2.05,824.25
2020-10-13,1460.0,9.0,2.05,824.25
2020-10-14,1460.0,9.0,2.05,824.25
2020-10-15,1420.0,8.95,2.05,824.25
2020-10-16,1420.0,8.9,2.05,824.25
2020-10-17,1420.0,8.75,2.05,824.25
2020-10-18,1420.0,8.75,2.05,824.25
2020-10-19,1420.0,8.75,2.05,824.25
2020-10-20,1440.0,8.7,2.05,824.25
2020-10-21,1440.0,8.7,2.05,824.25
2020-10-22,1470.0,8.7,2.05,824.25
2020-10-23,1470.0,8.75,2.05,824.25
2020-10-24,1470.0,8.75,2.05,824.25
2020-10-25,1470.0,8.75,2.05,824.25
2020-10-26,1470.0,8.75,2.05,824.25
2020-10-27,1470.0,8.8,2.0,824.25
2020-10-28,1470.0,8.8,2.0,824.25
2020-10-29,1470.0,8.8,2.0,824.25
2020-10-30,1470.0,8.8,2.0,824.25
2020-10-31,1470.0,8.9,2.0,824.25
2020-11-01,1470.0,8.9,2.0,837.125
2020-11-02,1470.0,8.9,2.0,837.125
2020-11-03,1470.0,8.85,2.0,837.125
2020-11-04,1470.0,8.85,2.0,837.125
2020-11-05,1470.0,8.85,2.0,837.125
2020-11-06,1470.0,8.9,2.0,837.125
2020-11-07,1470.0,8.9,2.0,837.125
2020-11-08,1470.0,8.9,2.0,837.125
2020-11-09,1470.0,8.9,2.0,837.125
2020-11-10,1470.0,8.9,2.0,837.125
2020-11-11,1470.0,8.9,2.0,837.125
2020-11-12,1480.0,8.95,2.0,837.125
2020-11-13,1480.0,9.0,2.05,837.125
2020-11-14,1500.0,8.95,2.1,837.125
2020-11-15,1500.0,8.95,2.1,837.125
2020-11-16,1500.0,8.95,2.1,837.125
2020-11-17,1510.0,8.95,2.1,837.125
2020-11-18,1520.0,8.95,2.1,837.125
2020-11-19,1520.0,8.95,2.15,837.125
2020-11-20,1520.0,8.95,2.15,837.125
2020-11-21,1520.0,8.95,2.15,837.125
2020-11-22,1520.0,8.95,2.15,837.125
2020-11-23,1520.0,8.95,2.15,837.125
2020-11-24,1520.0,8.95,2.15,837.125
2020-11-25,1520.0,8.95,2.15,837.125
2020-11-26,1520.0,8.95,2.15,837.125
2020-11-27,1540.0,8.95,2.15,837.125
2020-11-28,1540.0,8.85,2.15,837.125
2020-11-29,1540.0,8.85,2.15,837.125
2020-11-30,1540.0,8.85,2.15,837.125
2020-12-01,1540.0,8.85,2.15,850.0
2020-12-02,1540.0,8.85,2.15,850.0
2020-12-03,1540.0,8.85,2.15,850.0
2020-12-04,1540.0,8.85,2.15,850.0
2020-12-05,1540.0,8.9,2.15,850.0
2020-12-06,1540.0,8.9,2.15,850.0
2020-12-07,1540.0,8.9,2.15,850.0
2020-12-08,1540.0,8.9,2.15,850.0
2020-12-09,1540.0,8.95,2.15,850.0
2020-12-10,1590.0,8.9,2.1,850.0
2020-12-11,1590.0,8.9,2.1,850.0
2020-12-12,1590.0,8.9,2.1,850.0
2020-12-13,1590.0,8.9,2.1,850.0
2020-12-14,1590.0,8.9,2.1,850.0
2020-12-15,1560.0,8.9,2.1,850.0
2020-12-16,1590.0,8.9,2.1,850.0
2020-12-17,1590.0,8.9,2.1,850.0
2020-12-18,1590.0,8.95,2.1,850.0
2020-12-19,1590.0,8.95,2.1,850.0
2020-12-20,1590.0,8.95,2.1,850.0
2020-12-21,1590.0,8.95,2.1,850.0
2020-12-22,1590.0,8.95,2.1,850.0
2020-12-23,1600.0,9.0,2.1,850.0
2020-12-24,1600.0,9.05,2.1,850.0
2020-12-25,1600.0,9.05,2.1,850.0
2020-12-26,1600.0,9.0,2.1,850.0
2020-12-27,1600.0,9.0,2.1,850.0
2020-12-28,1600.0,9.0,2.1,850.0
2020-12-29,1600.0,9.0,2.1,850.0
2020-12-30,1610.0,9.0,2.1,850.0
2020-12-31,1610.0,9.0,2.1,850.0
2021-01-01,1610.0,9.0,2.1,1006.0
2021-01-02,1610.0,9.0,2.1,1006.0
2021-01-03,1610.0,9.0,2.1,1006.0
2021-01-04,1610.0,9.0,2.1,1006.0
2021-01-05,1610.0,8.95,2.1,1006.0
2021-01-06,1620.0,8.95,2.1,1006.0
2021-01-07,1620.0,8.9,2.1,1006.0
2021-01-08,1620.0,8.9,2.1,1006.0
2021-01-09,1620.0,8.9,2.05,1006.0
2021-01-10,1620.0,8.9,2.05,1006.0
2021-01-11,1620.0,8.9,2.05,1006.0
2021-01-12,1620.0,8.9,2.05,1006.0
2021-01-13,1630.0,9.0,2.05,1006.0
2021-01-14,1630.0,9.05,2.05,1006.0
2021-01-15,1640.0,9.1,2.05,1006.0
2021-01-16,1640.0,9.15,2.0,1006.0
2021-01-17,1640.0,9.15,2.0,1006.0
2021-01-18,1640.0,9.15,2.0,1006.0
2021-01-19,1640.0,9.15,2.0,1006.0
2021-01-20,1640.0,9.15,2.05,1006.0
2021-01-21,1640.0,9.1,2.05,1006.0
2021-01-22,1640.0,9.05,2.05,1006.0
2021-01-23,1640.0,9.05,2.1,1006.0
2021-01-24,1640.0,9.05,2.1,1006.0
2021-01-25,1640.0,9.05,2.1,1006.0
2021-01-26,1650.0,9.0,2.1,1006.0
2021-01-27,1650.0,9.0,2.1,1006.0
2021-01-28,1650.0,9.0,2.1,1006.0
2021-01-29,1690.0,9.05,2.1,1006.0
2021-01-30,1690.0,9.05,2.15,1006.0
2021-01-31,1690.0,9.05,2.15,1006.0
2021-02-01,1690.0,9.05,2.15,1074.0
2021-02-02,1690.0,9.05,2.15,1074.0
2021-02-03,1690.0,9.15,2.15,1074.0
2021-02-04,1690.0,9.2,2.2,1074.0
2021-02-05,1690.0,9.25,2.2,1074.0
2021-02-06,1690.0,9.25,2.2,1074.0
2021-02-07,1690.0,9.25,2.2,1074.0
2021-02-08,1690.0,9.25,2.2,1074.0
2021-02-09,1710.0,9.3,2.2,1074.0
2021-02-10,1710.0,9.35,2.2,1074.0
2021-02-11,1710.0,9.35,2.2,1074.0
2021-02-12,1690.0,9.35,2.2,1074.0
2021-02-13,1690.0,9.35,2.2,1074.0
2021-02-14,1690.0,9.35,2.2,1074.0
2021-02-15,1690.0,9.35,2.2,1074.0
2021-02-16,1660.0,9.35,2.2,1074.0
2021-02-17,1620.0,9.4,2.1,1074.0
2021-02-18,1620.0,9.4,2.1,1074.0
2021-02-19,1620.0,9.45,2.1,1074.0
2021-02-20,1640.0,9.45,2.1,1074.0
2021-02-21,1640.0,9.45,2.1,1074.0
2021-02-22,1640.0,9.45,2.1,1074.0
2021-02-23,1640.0,9.45,2.1,1074.0
2021-02-24,1640.0,9.45,2.1,1074.0
2021-02-25,1640.0,9.45,2.1,1074.0
2021-02-26,1640.0,9.4,2.15,1074.0
2021-02-27,1640.0,9.4,2.15,1074.0
2021-02-28,1640.0,9.4,2.15,1074.0
2021-03-01,1640.0,9.4,2.15,1081.0
2021-03-02,1620.0,9.25,2.15,1081.0
2021-03-03,1620.0,9.25,2.15,1081.0
2021-03-04,1620.0,9.25,2.15,1081.0
2021-03-05,1620.0,9.25,2.15,1081.0
2021-03-06,1620.0,9.25,2.15,1081.0
2021-03-07,1620.0,9.25,2.15,1081.0
2021-03-08,1620.0,9.25,2.15,1081.0
2021-03-09,1610.0,9.25,2.15,1081.0
2021-03-10,1620.0,9.25,2.15,1081.0
2021-03-11,1620.0,9.25,2.15,1081.0
2021-03-12,1620.0,9.25,2.15,1081.0
2021-03-13,1630.0,9.25,2.2,1081.0
2021-03-14,1630.0,9.25,2.2,1081.0
2021-03-15,1630.0,9.25,2.2,1081.0
2021-03-16,1630.0,9.2,2.2,1081.0
2021-03-17,1630.0,9.2,2.2,1081.0
2021-03-18,1630.0,9.2,2.2,1081.0
2021-03-19,1650.0,9.2,2.2,1081.0
2021-03-20,1650.0,9.05,2.2,1081.0
2021-03-21,1650.0,9.05,2.2,1081.0
2021-03-22,1650.0,9.05,2.2,1081.0
2021-03-23,1650.0,9.05,2.2,1081.0
2021-03-24,1650.0,9.05,2.2,1081.0
2021-03-25,1650.0,9.05,2.2,1081.0
2021-03-26,1650.0,9.05,2.2,1081.0
2021-03-27,1650.0,9.05,2.2,1081.0
2021-03-28,1650.0,9.05,2.2,1081.0
2021-03-29,1650.0,9.05,2.2,1081.0
2021-03-30,1610.0,9.05,2.2,1081.0
2021-03-31,1590.0,9.05,2.2,1081.0
2021-04-01,1580.0,9.05,2.2,1078.0
2021-04-02,1580.0,9.0,2.2,1078.0
2021-04-03,1580.0,9.0,2.25,1078.0
2021-04-04,1580.0,9.0,2.25,1078.0
2021-04-05,1580.0,9.0,2.25,1078.0
2021-04-06,1580.0,9.0,2.25,1078.0
2021-04-07,1580.0,9.0,2.25,1078.0
2021-04-08,1580.0,9.0,2.25,1078.0
2021-04-09,1580.0,9.0,2.25,1078.0
2021-04-10,1550.0,9.0,2.25,1078.0
2021-04-11,1550.0,9.0,2.25,1078.0
2021-04-12,1550.0,9.0,2.25,1078.0
2021-04-13,1550.0,9.0,2.25,1078.0
2021-04-14,1550.0,9.0,2.25,1078.0
2021-04-15,1550.0,9.0,2.25,1078.0
2021-04-16,1550.0,9.0,2.25,1078.0
2021-04-17,1530.0,9.05,2.3,1078.0
2021-04-18,1530.0,9.05,2.3,1078.0
2021-04-19,1530.0,9.05,2.3,1078.0
2021-04-20,1530.0,9.1,2.3,1078.0
2021-04-21,1530.0,9.1,2.3,1078.0
2021-04-22,1530.0,9.1,2.3,1078.0
2021-04-23,1530.0,9.1,2.3,1078.0
2021-04-24,1530.0,9.25,2.3,1078.0
2021-04-25,1530.0,9.25,2.3,1078.0
2021-04-26,1530.0,9.25,2.3,1078.0
2021-04-27,1550.0,9.25,2.3,1078.0
2021-04-28,1560.0,9.25,2.3,1078.0
2021-04-29,1570.0,9.3,2.3,1078.0
2021-04-30,1570.0,9.3,2.3,1078.0
2021-05-01,1570.0,9.3,2.3,1075.0
2021-05-02,1570.0,9.3,2.3,1075.0
2021-05-03,1570.0,9.3,2.3,1075.0
2021-05-04,1570.0,9.3,2.3,1075.0
2021-05-05,1570.0,9.3,2.3,1075.0
2021-05-06,1570.0,9.3,2.3,1075.0
2021-05-07,1550.0,9.35,2.3,1075.0
2021-05-08,1550.0,9.35,2.3,1075.0
2021-05-09,1550.0,9.35,2.3,1075.0
2021-05-10,1550.0,9.35,2.3,1075.0
2021-05-11,1550.0,9.35,2.3,1075.0
2021-05-12,1530.0,9.35,2.3,1075.0
2021-05-13,1530.0,9.35,2.3,1075.0
2021-05-14,1530.0,9.35,2.3,1075.0
2021-05-15,1520.0,9.35,2.3,1075.0
2021-05-16,1520.0,9.35,2.3,1075.0
2021-05-17,1520.0,9.35,2.3,1075.0
2021-05-18,1520.0,9.35,2.3,1075.0
2021-05-19,1520.0,9.35,2.3,1075.0
2021-05-20,1520.0,9.35,2.3,1075.0
2021-05-21,1530.0,9.35,2.3,1075.0
2021-05-22,1530.0,9.3,2.3,1075.0
2021-05-23,1530.0,9.3,2.3,1075.0
2021-05-24,1530.0,9.3,2.3,1075.0
2021-05-25,1530.0,9.3,2.3,1075.0
2021-05-26,1530.0,9.35,2.3,1075.0
2021-05-27,1530.0,9.35,2.3,1075.0
2021-05-28,1530.0,9.35,2.3,1075.0
2021-05-29,1520.0,9.45,2.3,1075.0
2021-05-30,1520.0,9.45,2.3,1075.0
2021-05-31,1520.0,9.45,2.3,1075.0
2021-06-01,1520.0,9.45,2.3,1072.0
2021-06-02,1510.0,9.55,2.3,1072.0
2021-06-03,1510.0,9.6,2.3,1072.0
2021-06-04,1510.0,9.6,2.3,1072.0
2021-06-05,1500.0,9.6,2.3,1072.0
2021-06-06,1500.0,9.6,2.3,1072.0
2021-06-07,1500.0,9.6,2.3,1072.0
2021-06-08,1500.0,9.65,2.3,1072.0
2021-06-09,1500.0,9.7,2.3,1072.0
2021-06-10,1490.0,9.7,2.3,1072.0
2021-06-11,1470.0,9.8,2.3,1072.0
2021-06-12,1470.0,9.85,2.3,1072.0
2021-06-13,1470.0,9.85,2.3,1072.0
2021-06-14,1470.0,9.85,2.3,1072.0
2021-06-15,1450.0,9.9,2.3,1072.0
2021-06-16,1450.0,9.9,2.3,1072.0
2021-06-17,1450.0,9.9,2.3,1072.0
2021-06-18,1430.0,9.9,2.3,1072.0
2021-06-19,1430.0,9.95,2.3,1072.0
2021-06-20,1430.0,9.95,2.3,1072.0
2021-06-21,1430.0,9.95,2.3,1072.0
2021-06-22,1420.0,9.9,2.3,1072.0
2021-06-23,1420.0,9.9,2.3,1072.0
2021-06-24,1420.0,9.9,2.3,1072.0
2021-06-25,1400.0,9.85,2.3,1072.0
2021-06-26,1400.0,9.85,2.3,1072.0
2021-06-27,1400.0,9.85,2.3,1072.0
2021-06-28,1400.0,9.85,2.3,1072.0
2021-06-29,1400.0,9.8,2.3,1072.0
2021-06-30,1400.0,9.85,2.3,1072.0
2021-07-01,1400.0,9.9,2.3,1069.0
2021-07-02,1400.0,9.9,2.3,1069.0
2021-07-03,1400.0,9.9,2.3,1069.0
2021-07-04,1400.0,9.9,2.3,1069.0
2021-07-05,1400.0,9.9,2.3,1069.0
2021-07-06,1400.0,9.9,2.3,1069.0
2021-07-07,1400.0,10.0,2.3,1069.0
2021-07-08,1400.0,10.05,2.3,1069.0
2021-07-09,1400.0,10.15,2.3,1069.0
2021-07-10,1390.0,10.2,2.3,1069.0
2021-07-11,1390.0,10.2,2.3,1069.0
2021-07-12,1390.0,10.2,2.3,1069.0
2021-07-13,1390.0,10.2,2.3,1069.0
2021-07-14,1390.0,10.25,2.3,1069.0
2021-07-15,1390.0,10.25,2.3,1069.0
2021-07-16,1390.0,10.3,2.3,1069.0
2021-07-17,1350.0,10.4,2.3,1069.0
2021-07-18,1350.0,10.4,2.3,1069.0
2021-07-19,1350.0,10.4,2.3,1069.0
2021-07-20,1330.0,10.4,2.3,1069.0
2021-07-21,1330.0,10.4,2.3,1069.0
2021-07-22,1330.0,10.4,2.3,1069.0
2021-07-23,1330.0,10.4,2.3,1069.0
2021-07-24,1330.0,10.4,2.3,1069.0
2021-07-25,1330.0,10.4,2.3,1069.0
2021-07-26,1330.0,10.4,2.3,1069.0
2021-07-27,1330.0,10.4,2.3,1069.0
2021-07-28,1330.0,10.4,2.3,1069.0
2021-07-29,1330.0,10.4,2.3,1069.0
2021-07-30,1330.0,10.4,2.3,1069.0
2021-07-31,1330.0,10.4,2.3,1069.0
2021-08-01,1330.0,10.4,2.3,1066.0
2021-08-02,1330.0,10.4,2.3,1066.0
